Country,State,MAE,MAPE,pred2023,data2019,pred2019
Pakistan,Virginia,99.31211013868165,0.10531506907601447,[729.15181593],[943],[1042.31211014]
Pakistan,Washington,68.66869456632296,0.24010033065147887,[219.14710779],[286],[217.33130543]
Pakistan,West Virginia,5.753555962261114,0.25015460705483106,[8.38157394],[23],[17.24644404]
Pakistan,Wisconsin,23.468632432402345,0.18625898755874876,[4802.43622236],[126],[102.53136757]
Pakistan,Wyoming,1.4340679339629958,6458467813019725.0,[1.44247485],[0],[1.43406793]
Philippines,Alabama,23.218832101031808,0.0988035408554545,[239.02893107],[235],[258.2188321]
Philippines,Alaska,139.50274014428322,0.271406109230123,[1816981.00386639],[514],[374.49725986]
Philippines,Arizona,307.5715784153401,0.33577683233115735,[247819.11280132],[916],[608.42842158]
Philippines,Arkansas,14.51232740523713,0.08062404114020628,[198.07244381],[180],[194.51232741]
Philippines,California,2797.5713497041233,0.1873290042657107,[14.6712878],[14934],[12136.4286503]
Philippines,Colorado,48.37628940017851,0.125003331783407,[20.68935403],[387],[338.6237106]
Philippines,Connecticut,6.90674184930009,0.03304661171913919,[34036.03913578],[209],[202.09325815]
Philippines,Delaware,34.16885051389054,0.3714005490640276,[21.63791309],[92],[57.83114949]
Philippines,District of Columbia,15.08350434916224,0.307826619370658,[62.14786229],[49],[64.08350435]
Philippines,Florida,477.33518095130603,0.20798918559969762,[5755.79314094],[2295],[2772.33518095]
Philippines,Georgia,14.82025014297983,0.02319287972297313,[1172.17178198],[639],[653.82025014]
Philippines,Hawaii,821.47307589961,0.3237970342529011,[1421136.82293985],[2537],[1715.5269241]
Philippines,Idaho,0.3079420821918717,0.0031746606411533164,[572.06151573],[97],[96.69205792]
Philippines,Illinois,295.9400452825896,0.17408237957799388,[76176.99957642],[1700],[1404.05995472]
Philippines,Indiana,30.769567715275286,0.08918715279789938,[10227.65247212],[345],[314.23043228]
Philippines,Iowa,22.99540615403481,0.14646755512124082,[184.76967421],[157],[179.99540615]
Philippines,Kansas,65.40111830750135,0.3371191665335121,[106.01220279],[194],[259.40111831]
Philippines,Kentucky,17.236892402735947,0.0883943200140305,[130.98642229],[195],[212.2368924]
Philippines,Louisiana,103.81487568014518,0.47840956534629114,[211.98089959],[217],[320.81487568]
Philippines,Maine,3.0994133088427986,0.04245771655949039,[0.20536749],[73],[76.09941331]
Philippines,Maryland,44.07626350157557,0.05179349412641077,[6799.58101777],[851],[806.9237365]
Philippines,Massachusetts,78.88619478546607,0.25864326159169204,[2603.45686142],[305],[226.11380521]
Philippines,Michigan,54.60326401459412,0.11352029940664057,[3953.67666014],[481],[426.39673599]
Philippines,Minnesota,108.05954473178281,0.24558987439041546,[3973.78681489],[440],[331.94045527]
Philippines,Mississippi,20.317557041857583,0.13366813843327358,[131.15550374],[152],[172.31755704]
Philippines,Missouri,1.1514286888649963,0.003171979859132221,[346.21223917],[363],[364.15142869]
Philippines,Montana,10.444597843175302,0.14920854061679004,[70.39669029],[70],[80.44459784]
Philippines,Nebraska,12.94180834667219,0.12444046487184798,[4.53086039],[104],[116.94180835]
Philippines,Nevada,448.99530815175854,0.2706421387292095,[221568.99366274],[1659],[1210.00469185]
Philippines,New Hampshire,4.557924925436694,0.06702830772701021,[88.35751237],[68],[72.55792493]
Philippines,New Jersey,344.18829850428597,0.22408092350539452,[31584.35510852],[1536],[1191.8117015]
Philippines,New Mexico,106.80320977280019,0.4139659293519387,[315.10428038],[258],[151.19679023]
Philippines,New York,223.14274245251704,0.09961729573773082,[7029.70402009],[2240],[2016.85725755]
Philippines,North Carolina,62.248637444019096,0.08288766637019852,[2157.48939648],[751],[688.75136256]
Philippines,North Dakota,9.369976677345704,0.06374133794112724,[17.33649276],[147],[137.63002332]
Philippines,Ohio,232.95421713841415,0.17947166189400166,[2233.98901919],[1298],[1530.95421714]
Philippines,Oklahoma,20.222636919522643,0.1053262339558471,[145058.39439113],[192],[212.22263692]
Philippines,Oregon,46.28012129278051,0.12749344708754962,[10097.80982246],[363],[316.71987871]
Philippines,Pennsylvania,164.6372584970199,0.27577430234006683,[795.75208503],[597],[432.3627415]
Philippines,Rhode Island,15.662887946613935,0.2847797808475261,[3632.87450302],[55],[39.33711205]
Philippines,South Carolina,47.48551698157871,0.16838835809070465,[82243.8592551],[282],[234.51448302]
Philippines,South Dakota,16.56562697884374,0.35246014848603696,[39.07175517],[47],[63.56562698]
Philippines,Tennessee,66.38302914723477,0.09878426956433745,[571.53573689],[672],[605.61697085]
Philippines,Texas,558.8115697304579,0.2125567020655983,[197386.99379133],[2629],[2070.18843027]
Philippines,Utah,10.41034382946114,0.05153635559139179,[195.15060476],[202],[191.58965617]
Philippines,Vermont,3.7902126236654183,0.16479185320284429,[0.87550367],[23],[26.79021262]
Philippines,Virginia,168.631487007622,0.1654872296443788,[345489.26077939],[1019],[850.36851299]
Philippines,Washington,337.4942945810026,0.22620261030898295,[1116.10906419],[1492],[1154.50570542]
Philippines,West Virginia,34.96197502877334,0.4994567861253334,[172.94148437],[70],[104.96197503]
Philippines,Wisconsin,32.59965400381316,0.12936370636433792,[404.08140709],[252],[284.599654]
Philippines,Wyoming,30.422730514656806,0.9813784036986066,[36.10320684],[31],[61.42273051]
